"PlotID","Date","Longitude","Latitude","DE","Area","Season"
"349","07/23/2015",-113.99974,46.74932,3.00310062151397,"Nsapph","Summer"
"35","08/20/2015",-113.89018,46.75543,3.14788447787875,"Nsapph","Summer"
"359","07/23/2014",-113.92075,46.54897,2.65654466149036,"Nsapph","Summer"
"36","08/20/2015",-113.89183,46.75427,3.02671139897985,"Nsapph","Summer"
"360","07/23/2014",-113.91525,46.54829,2.53698944915621,"Nsapph","Summer"
"361","07/23/2014",-113.91163,46.54881,2.63921140830711,"Nsapph","Summer"
"362","07/23/2014",-113.91892,46.54768,2.66472463284033,"Nsapph","Summer"
"363","07/23/2014",-113.91377,46.55149,2.8045400255528,"Nsapph","Summer"
"366","08/18/2014",-113.90142,46.53877,2.90380029339757,"Nsapph","Summer"
"368","08/18/2014",-113.90354,46.53994,2.85132465466475,"Nsapph","Summer"
"369","07/23/2014",-113.91043,46.55111,2.82540990818326,"Nsapph","Summer"
"37","08/20/2015",-113.88744,46.75664,3.06451388043343,"Nsapph","Summer"
"370","07/23/2014",-113.90875,46.54789,2.78443099843642,"Nsapph","Summer"
"371","07/23/2014",-113.91312,46.55131,2.74107895663984,"Nsapph","Summer"
"372","07/23/2014",-113.91152,46.54943,2.81156517490388,"Nsapph","Summer"
"373","07/23/2014",-113.91436,46.55038,2.77663356329039,"Nsapph","Summer"
"374","07/18/2014",-113.95142,46.49702,2.7848115902654,"Nsapph","Summer"
"375","07/17/2014",-113.95524,46.49302,2.91958264682475,"Nsapph","Summer"
"376","07/17/2014",-113.95683,46.49224,2.72156723198034,"Nsapph","Summer"
"377","07/17/2014",-113.95357,46.4953,2.83688871411413,"Nsapph","Summer"
"378","07/18/2014",-113.95315,46.49699,2.68720036306613,"Nsapph","Summer"
"379","07/15/2015",-113.92049,46.5325,2.70347599605557,"Nsapph","Summer"
"380","07/15/2015",-113.91516,46.53278,2.59824626761368,"Nsapph","Summer"
"381","07/15/2015",-113.91675,46.53472,2.5918987887115,"Nsapph","Summer"
"382","07/15/2015",-113.91744,46.53599,2.57998473169136,"Nsapph","Summer"
"383","07/15/2015",-113.91562,46.53245,2.84170033115822,"Nsapph","Summer"
"384","08/05/2015",-113.90462,46.59157,2.99602463296001,"Nsapph","Summer"
"385","08/05/2015",-113.90398,46.58943,3.08847081637296,"Nsapph","Summer"
"386","08/05/2015",-113.90322,46.59114,3.0286091825233,"Nsapph","Summer"
"387","08/05/2015",-113.90754,46.59042,2.97494940958123,"Nsapph","Summer"
"39","08/20/2015",-113.88892,46.75302,3.05795479253145,"Nsapph","Summer"
"40","08/19/2015",-113.89397,46.32041,2.42457434773066,"Nsapph","Summer"
"401","07/18/2014",-113.94418,46.49725,2.86599351659092,"Nsapph","Summer"
"402","07/18/2014",-113.93938,46.49677,2.99218045321757,"Nsapph","Summer"
"41","08/19/2015",-113.89884,46.3187,3.07085828230874,"Nsapph","Summer"
"42","08/19/2015",-113.89635,46.31865,2.62220510440564,"Nsapph","Summer"
"425","08/27/2014",-113.84092,46.7585,1.99145184765913,"Nsapph","Summer"
"426","08/27/2014",-113.83784,46.75075,1.92979492995563,"Nsapph","Summer"
"427","08/27/2014",-113.84135,46.74941,2.53955147358074,"Nsapph","Summer"
"428","08/27/2014",-113.84239,46.74943,2.50716665385489,"Nsapph","Summer"
"429","08/27/2014",-113.84281,46.74632,2.3228302225232,"Nsapph","Summer"
"43","08/19/2015",-113.90178,46.31702,2.1141134113793,"Nsapph","Summer"
"430","07/24/2015",-113.84422,46.5074,2.19283896213974,"Nsapph","Summer"
"431","07/24/2015",-113.8444,46.50759,2.15724296906575,"Nsapph","Summer"
"432","07/24/2015",-113.84262,46.50798,2.20126938357103,"Nsapph","Summer"
"444","07/24/2015",-113.70055,46.73114,3.11947758463774,"Nsapph","Summer"
"445","07/24/2015",-113.70097,46.73228,2.4621287896841,"Nsapph","Summer"
"446","07/24/2015",-113.70151,46.73322,2.57622387237222,"Nsapph","Summer"
"447","08/28/2014",-113.63516,46.61642,2.92076946100925,"Nsapph","Summer"
"448","08/28/2014",-113.63059,46.6153,2.82142671099254,"Nsapph","Summer"
"449","08/28/2014",-113.63422,46.61782,2.89822667202522,"Nsapph","Summer"
"450","08/28/2014",-113.63814,46.61702,2.73405200101417,"Nsapph","Summer"
"459","08/22/2014",-113.91412,46.82028,2.59462151602349,"Nsapph","Summer"
"460","08/07/2014",-113.91335,46.82284,2.83357147531465,"Nsapph","Summer"
"461","08/15/2014",-113.90859,46.819,2.9413598183817,"Nsapph","Summer"
"462","08/07/2014",-113.91258,46.82254,2.83569908199495,"Nsapph","Summer"
"464","08/12/2014",-113.73788,46.76073,2.69404665724058,"Nsapph","Summer"
"465","08/12/2014",-113.73825,46.76154,3.00919803832529,"Nsapph","Summer"
"466","08/12/2014",-113.7393,46.7605,2.73275233200944,"Nsapph","Summer"
"467","08/12/2014",-113.73573,46.76041,2.8034578984114,"Nsapph","Summer"
"468","08/12/2014",-113.73489,46.76163,2.80517731771702,"Nsapph","Summer"
"473","07/21/2014",-113.92081,46.57777,2.70250165501557,"Nsapph","Summer"
"475","07/30/2015",-113.65923,46.57814,2.91066960312592,"Nsapph","Summer"
"476","07/30/2015",-113.66869,46.58175,3.04183859045077,"Nsapph","Summer"
"477","07/30/2015",-113.66564,46.58088,3.06356960226129,"Nsapph","Summer"
"481","08/05/2014",-113.98021,46.73917,2.57170008313529,"Nsapph","Summer"
"482","08/05/2014",-113.98071,46.73969,3.00315757701784,"Nsapph","Summer"
"483","08/05/2014",-113.98192,46.73936,2.99795414413294,"Nsapph","Summer"
"484","08/05/2014",-113.98495,46.74014,2.79822971909592,"Nsapph","Summer"
"485","08/05/2014",-113.9774,46.74152,2.94672850268751,"Nsapph","Summer"
"486","08/18/2015",-113.990417,46.60152,2.91517397817558,"Nsapph","Summer"
"488","08/18/2015",-113.9015,46.60317,2.91248526622058,"Nsapph","Summer"
"493","08/18/2015",-113.90775,46.58965,2.81855355224315,"Nsapph","Summer"
"495","08/05/2014",-113.98418,46.74679,3.06539732771669,"Nsapph","Summer"
"496","08/05/2014",-113.98574,46.74615,2.74577635467913,"Nsapph","Summer"
"497","08/05/2014",-113.98277,46.74657,2.49156707845661,"Nsapph","Summer"
"498","07/31/2014",-113.98119,46.7472,2.67955652607071,"Nsapph","Summer"
"499","07/31/2014",-113.97998,46.74732,2.68842006565761,"Nsapph","Summer"
"5","07/17/2014",-113.83656,46.45097,2.24477015246966,"Nsapph","Summer"
"505","07/17/2015",-113.89822,46.53762,2.90574584638029,"Nsapph","Summer"
"506","07/17/2015",-113.8961,46.53889,2.64582325902828,"Nsapph","Summer"
"507","07/17/2015",-113.89694,46.53764,2.96380094129333,"Nsapph","Summer"
"508","07/17/2015",-113.90083,46.53909,2.96608565613279,"Nsapph","Summer"
"509","08/26/2014",-113.85493,46.51624,2.13631766028387,"Nsapph","Summer"
"511","08/26/2014",-113.85619,46.51777,2.03883775543226,"Nsapph","Summer"
"512","08/26/2014",-113.85475,46.51742,2.08007292140306,"Nsapph","Summer"
"513","07/23/2014",-113.91036,46.54398,2.91850542583066,"Nsapph","Summer"
"514","07/23/2014",-113.91607,46.54458,2.97044145283813,"Nsapph","Summer"
"516","07/23/2014",-113.91216,46.5446,2.91384560357225,"Nsapph","Summer"
"522","08/28/2015",-113.74938,46.72833,2.76659205022695,"Nsapph","Summer"
"523","08/28/2015",-113.74698,46.72587,2.72193824727762,"Nsapph","Summer"
"524","08/28/2015",-113.75127,46.72834,2.80604700320212,"Nsapph","Summer"
"525","08/28/2015",-113.75302,46.72822,2.88153939086651,"Nsapph","Summer"
"527","08/06/2014",-113.96684,46.74827,2.91260204734035,"Nsapph","Summer"
"528","08/06/2014",-113.96599,46.74951,3.00308652627222,"Nsapph","Summer"
"529","08/06/2014",-113.9675,46.7507,2.99375563951278,"Nsapph","Summer"
"530","08/06/2014",-113.96889,46.74771,3.12660498909178,"Nsapph","Summer"
"5325","08/05/2015",-114.04418,46.73476,2.8044614385589,"Nsapph","Summer"
"5326","08/05/2015",-114.04746,46.7313,2.91607565694975,"Nsapph","Summer"
"5340","08/07/2015",-113.95497,46.84105,2.88334518550763,"Nsapph","Summer"
"5344","08/07/2015",-113.96618,46.84121,2.96579398044466,"Nsapph","Summer"
"5364","08/06/2015",-113.90578,46.53951,2.84077451859096,"Nsapph","Summer"
"5367","08/06/2015",-113.90758,46.54042,2.7799486439028,"Nsapph","Summer"
"538","08/21/2015",-113.82243,46.57748,2.4790705813745,"Nsapph","Summer"
"539","08/21/2015",-113.82141,46.57577,2.15754072496056,"Nsapph","Summer"
"540","08/21/2015",-113.82389,46.57821,2.43161741743502,"Nsapph","Summer"
"541","08/21/2015",-113.82282,46.57525,2.12364224422102,"Nsapph","Summer"
"548","07/27/2015",-113.69759,46.39939,2.71908400900871,"Nsapph","Summer"
"550","07/27/2015",-113.70197,46.40055,2.96904975555998,"Nsapph","Summer"
"551","07/28/2015",-113.68675,46.39515,2.79294016066271,"Nsapph","Summer"
"552","07/28/2015",-113.68392,46.39211,2.91366210272219,"Nsapph","Summer"
"554","07/28/2015",-113.68607,46.39322,2.4875808235129,"Nsapph","Summer"
"567","08/19/2014",-113.79082,46.69502,2.6240963799569,"Nsapph","Summer"
"569","08/19/2014",-113.79242,46.69308,2.79827176568042,"Nsapph","Summer"
"570","08/19/2014",-113.79308,46.69244,2.72715742788954,"Nsapph","Summer"
"571","08/19/2014",-113.79182,46.69403,2.88274887449023,"Nsapph","Summer"
"573","08/25/2014",-113.9757,46.71914,2.87166055268656,"Nsapph","Summer"
"575","08/25/2014",-113.97449,46.71821,2.76454928904314,"Nsapph","Summer"
"577","08/20/2014",-113.90885,46.70814,2.98323824234589,"Nsapph","Summer"
"580","08/20/2014",-113.90204,46.70451,2.74067113919037,"Nsapph","Summer"
"581","08/20/2014",-113.90765,46.7091,2.79900603025041,"Nsapph","Summer"
"592","08/21/2014",-113.81277,46.76399,2.98909912496847,"Nsapph","Summer"
"593","08/21/2014",-113.81435,46.76358,2.23806919429727,"Nsapph","Summer"
"594","08/21/2014",-113.80945,46.76436,2.9804565097961,"Nsapph","Summer"
"595","08/21/2014",-113.80847,46.76432,3.47090651502277,"Nsapph","Summer"
"605","08/18/2014",-113.82808,46.76273,2.58721960095812,"Nsapph","Summer"
"606","08/18/2014",-113.82589,46.7625,2.22022979166934,"Nsapph","Summer"
"608","08/18/2014",-113.82991,46.76194,2.36773197218835,"Nsapph","Summer"
"609","08/18/2014",-113.82884,46.76238,2.35311834058618,"Nsapph","Summer"
"613","08/31/2015",-113.89605,46.39318,2.82517285276482,"Nsapph","Summer"
"614","08/31/2015",-113.89897,46.39439,2.80603420877122,"Nsapph","Summer"
"616","08/14/2014",-113.85754,46.60109,2.84727162679934,"Nsapph","Summer"
"617","08/13/2014",-113.85363,46.60125,2.92840742237519,"Nsapph","Summer"
"618","08/13/2014",-113.85924,46.59825,2.93906313645981,"Nsapph","Summer"
"619","08/13/2014",-113.8606,46.60167,2.71550676918719,"Nsapph","Summer"
"620","07/29/2015",-113.74721,46.43931,2.94251608025826,"Nsapph","Summer"
"621","07/29/2015",-113.74487,46.43592,2.80509502802284,"Nsapph","Summer"
"623","07/29/2015",-113.74619,46.43835,2.94434296834029,"Nsapph","Summer"
"628","07/20/2015",-114.00861,46.75603,2.94800761118575,"Nsapph","Summer"
"629","07/20/2015",-114.00845,46.7582,2.83965254479875,"Nsapph","Summer"
"630","07/20/2015",-114.0089,46.75541,2.83513336555076,"Nsapph","Summer"
"631","07/20/2015",-114.01042,46.75809,2.92301548586999,"Nsapph","Summer"
"632","08/25/2014",-113.76788,46.67671,3.0091176685239,"Nsapph","Summer"
"633","08/25/2014",-113.76868,46.67685,2.66975626801911,"Nsapph","Summer"
"634","08/25/2014",-113.77011,46.67739,2.11974686885025,"Nsapph","Summer"
"635","08/25/2014",-113.76349,46.67337,2.82077442732444,"Nsapph","Summer"
"646","08/15/2014",-113.90606,46.81871,2.74791736475499,"Nsapph","Summer"
"648","08/15/2014",-113.90259,46.81787,2.8951596682915,"Nsapph","Summer"
"649","08/15/2014",-113.91245,46.82209,2.74188976339021,"Nsapph","Summer"
"658","08/27/2015",-113.91527,46.46227,2.88732588964971,"Nsapph","Summer"
"659","08/27/2015",-113.9144,46.46587,2.92690319618271,"Nsapph","Summer"
"66","08/19/2014",-113.8046,46.72836,1.94080841451622,"Nsapph","Summer"
"660","08/27/2015",-113.91473,46.46275,2.80450335030688,"Nsapph","Summer"
"671","07/16/2014",-113.90339,46.46879,3.10290307676278,"Nsapph","Summer"
"672","07/15/2014",-113.90588,46.47178,3.0982328835715,"Nsapph","Summer"
"673","07/15/2014",-113.90338,46.47136,3.11942802374407,"Nsapph","Summer"
"674","07/16/2014",-113.90378,46.47029,3.07259120506549,"Nsapph","Summer"
"675","07/15/2014",-113.90041,46.47511,3.00298006709406,"Nsapph","Summer"
"676","07/15/2014",-113.89763,46.47388,3.01814889271559,"Nsapph","Summer"
"677","07/15/2014",-113.89734,46.47257,2.89618984141725,"Nsapph","Summer"
"678","07/15/2014",-113.89534,46.47577,3.0353707273404,"Nsapph","Summer"
"68","08/22/2014",-113.80245,46.72944,2.37101248516581,"Nsapph","Summer"
"680","07/09/2014",-113.84101,46.66172,3.03337446176739,"Nsapph","Summer"
"683","07/15/2015",-113.98652,46.69654,2.91622956540595,"Nsapph","Summer"
"684","07/15/2015",-113.98616,46.79721,2.8473477149113,"Nsapph","Summer"
"685","07/15/2015",-113.987787,46.69594,2.85224910644141,"Nsapph","Summer"
"69","08/19/2014",-113.79951,46.73069,2.87648435559847,"Nsapph","Summer"
"690","08/25/2015",-113.98164,46.69543,2.82508844649728,"Nsapph","Summer"
"691","08/25/2015",-113.9794,46.69527,2.97732913035634,"Nsapph","Summer"
"692","08/25/2015",-113.98097,46.69859,2.9374421267679,"Nsapph","Summer"
"693","08/25/2015",-113.97946,46.6964,2.78302043911678,"Nsapph","Summer"
"694","08/25/2015",-113.98276,46.6974,2.93679535243041,"Nsapph","Summer"
"695","08/25/2015",-113.99933,46.70141,2.91702183325144,"Nsapph","Summer"
"696","08/25/2015",-113.99872,46.70232,2.79224597524661,"Nsapph","Summer"
"697","08/25/2015",-113.99938,46.69898,2.89692640568494,"Nsapph","Summer"
"698","08/25/2015",-113.99992,46.69907,2.98295847693414,"Nsapph","Summer"
"699","08/25/2015",-114.0002,46.69914,2.95899868330123,"Nsapph","Summer"
"7","07/17/2014",-113.83524,46.45158,1.99792729486599,"Nsapph","Summer"
"70","08/19/2014",-113.80087,46.73029,2.60701995090595,"Nsapph","Summer"
"700","07/28/2014",-114.0382,46.00791,2.88849119036116,"Sbroot","Summer"
"701","07/29/2014",-114.03886,46.00204,2.71311804316948,"Sbroot","Summer"
"702","07/29/2014",-114.03786,46.0072,2.81426881239366,"Sbroot","Summer"
"703","07/29/2014",-114.0345,46.00219,2.81787845682905,"Sbroot","Summer"
"709","07/30/2014",-114.0332,45.97632,3.00333141415484,"Sbroot","Summer"
"71","07/18/2014",-113.90021,46.47168,3.02055177696075,"Nsapph","Summer"
"711","07/30/2014",-114.03381,45.97599,2.72294516046997,"Sbroot","Summer"
"712","07/30/2014",-114.03531,45.97337,2.63697103838838,"Sbroot","Summer"
"713","07/29/2014",-114.02995,45.97512,2.81201898118357,"Sbroot","Summer"
"719","07/29/2014",-114.03681,46.00475,2.79762959593895,"Sbroot","Summer"
"72","07/16/2014",-113.90275,46.47109,3.16623703616189,"Nsapph","Summer"
"720","07/29/2014",-114.03149,45.99997,2.79949081858002,"Sbroot","Summer"
"722","07/29/2014",-114.03711,46.00112,2.75251874915684,"Sbroot","Summer"
"723","07/28/2014",-114.02902,46.00322,2.82225185700312,"Sbroot","Summer"
"724","08/12/2015",-113.99289,45.96105,2.753505046076,"Sbroot","Summer"
"725","08/12/2015",-113.99464,45.96274,2.80821280761268,"Sbroot","Summer"
"726","08/12/2015",-113.99016,45.96098,3.00312027313299,"Sbroot","Summer"
"727","08/12/2015",-113.99775,45.96177,2.64086260592934,"Sbroot","Summer"
"728","08/12/2015",-113.99715,45.95926,2.86782912819206,"Sbroot","Summer"
"73","07/15/2014",-113.90546,46.47003,3.09721610627215,"Nsapph","Summer"
"734","08/27/2014",-113.81784,46.66298,2.72136351105408,"Nsapph","Summer"
"736","08/27/2014",-113.81516,46.66279,2.39756704759611,"Nsapph","Summer"
"74","07/16/2014",-113.90321,46.46745,3.02232454480019,"Nsapph","Summer"
"75","07/18/2014",-113.89885,46.47018,3.0400006526752,"Nsapph","Summer"
"789","08/21/2014",-114.02909,46.1199,2.76884246228553,"Sbroot","Summer"
"790","08/21/2014",-114.02577,46.11963,1.98083733169271,"Sbroot","Summer"
"791","08/21/2014",-114.02837,46.11875,2.53310642898202,"Sbroot","Summer"
"793","08/21/2014",-114.02791,46.11995,2.7514956957475,"Sbroot","Summer"
"794","07/31/2014",-113.95188,45.9603,2.73389162659653,"Sbroot","Summer"
"795","07/31/2014",-113.95455,45.95848,2.81565013238086,"Sbroot","Summer"
"796","07/31/2014",-113.95483,45.96429,2.55141959657443,"Sbroot","Summer"
"797","07/30/2014",-113.95618,45.96253,2.84898857097673,"Sbroot","Summer"
"798","07/30/2014",-113.95681,45.96472,2.73533644800707,"Sbroot","Summer"
"799","07/25/2014",-113.85159,46.67288,2.8728553615748,"Nsapph","Summer"
"8","08/29/2014",-113.82969,46.57524,2.3167644628036,"Nsapph","Summer"
"800","07/25/2014",-113.85197,46.67424,2.67160753454231,"Nsapph","Summer"
"802","07/25/2014",-113.85398,46.67451,2.61166392075478,"Nsapph","Summer"
"824","08/12/2015",-114.06641,45.86584,2.98127660290579,"Sbroot","Summer"
"825","08/12/2015",-114.06466,45.86891,2.87787314355044,"Sbroot","Summer"
"826","08/12/2015",-114.0713,45.86853,2.82320113174792,"Sbroot","Summer"
"827","08/12/2015",-114.06842,45.86814,2.79278529479813,"Sbroot","Summer"
"828","08/12/2015",-114.07207,45.87001,2.82417985858492,"Sbroot","Summer"
"844","07/24/2014",-113.84947,46.68078,2.67630613381151,"Nsapph","Summer"
"845","07/24/2014",-113.84538,46.67574,1.79805071897332,"Nsapph","Summer"
"846","07/24/2014",-113.84648,46.67968,2.74674791705363,"Nsapph","Summer"
"847","07/24/2014",-113.84928,46.67391,2.92033568874539,"Nsapph","Summer"
"848","07/24/2014",-113.84769,46.67801,2.83859937859861,"Nsapph","Summer"
"864","08/07/2014",-114.27199,45.51828,2.49759357982719,"Sbroot","Summer"
"865","08/07/2014",-114.27027,45.51844,2.47018592138589,"Sbroot","Summer"
"866","08/07/2014",-114.26964,45.51993,2.95710622874238,"Sbroot","Summer"
"868","08/07/2014",-114.27084,45.5177,2.58498048569537,"Sbroot","Summer"
"869","08/06/2014",-114.29494,45.5062,3.09270550205279,"Sbroot","Summer"
"871","08/06/2014",-114.29214,45.50696,2.97374089958458,"Sbroot","Summer"
"872","08/06/2014",-114.29417,45.50668,3.03108284977044,"Sbroot","Summer"
"873","08/06/2014",-114.29215,45.50997,2.95777288969134,"Sbroot","Summer"
"874","08/05/2014",-114.27717,45.535,2.90097580987757,"Sbroot","Summer"
"875","08/05/2014",-114.27872,45.53924,2.90806109760358,"Sbroot","Summer"
"876","08/05/2014",-114.27755,45.53409,2.91981194789829,"Sbroot","Summer"
"877","08/05/2014",-114.27888,45.53487,2.86768725033536,"Sbroot","Summer"
"878","08/05/2014",-114.27773,45.53849,2.70180593932622,"Sbroot","Summer"
"880","08/10/2015",-114.47188,45.50676,2.68868327773954,"Sbroot","Summer"
"881","08/10/2015",-114.47127,45.50957,2.81474674514863,"Sbroot","Summer"
"882","08/10/2015",-114.47165,45.51002,2.61665015216646,"Sbroot","Summer"
"883","08/10/2015",-114.47071,45.50615,2.69562790428972,"Sbroot","Summer"
"884","08/14/2015",-113.7969,46.25985,2.66061525598759,"Nsapph","Summer"
"885","08/13/2015",-113.80064,46.25591,2.90381731389968,"Nsapph","Summer"
"886","08/14/2015",-113.8037,46.26096,2.81828088504668,"Nsapph","Summer"
"887","08/14/2015",-113.80275,46.26071,2.75959687761802,"Nsapph","Summer"
"888","08/13/2015",-113.80052,46.25534,2.582414501153,"Nsapph","Summer"
"889","08/14/2014",-114.23936,46.32203,2.70879551904833,"Nsapph","Summer"
"891","08/14/2014",-114.24082,46.32191,2.44163396020609,"Nsapph","Summer"
"892","08/14/2014",-114.2416,46.3197,2.78615965880176,"Nsapph","Summer"
"894","08/15/2014",-114.25037,46.32518,2.87825498637846,"Nsapph","Summer"
"896","08/15/2014",-114.24855,46.32701,2.13875627796156,"Nsapph","Summer"
"898","08/15/2014",-114.2494,46.32578,2.91689011428137,"Nsapph","Summer"
"907","08/13/2015",-113.84244,46.24067,2.57473494654909,"Nsapph","Summer"
"908","08/13/2015",-113.84296,46.24282,2.91119107233644,"Nsapph","Summer"
"909","08/13/2015",-113.84347,46.24371,2.70016631738862,"Nsapph","Summer"
"91","07/20/2015",-114.00965,46.75959,2.59172207267815,"Nsapph","Summer"
"911","08/13/2015",-113.84091,46.24444,2.78373839074343,"Nsapph","Summer"
"912","08/04/2014",-114.35481,45.53302,2.82951379697288,"Sbroot","Summer"
"913","08/04/2014",-114.35652,45.52856,2.92799161783174,"Sbroot","Summer"
"914","08/04/2014",-114.35424,45.53152,2.56391528785956,"Sbroot","Summer"
"916","08/04/2014",-114.35418,45.53012,3.01361409029614,"Sbroot","Summer"
"917","08/10/2015",-114.36772,45.55156,2.83369789472677,"Sbroot","Summer"
